portion_id	analyte_id	bcr_analyte_uuid	subportion_sequence	gel_image_file	well_number	analyte_type	is_derived_from_ffpe	bcr_analyte_barcode	amount	a260_a280_ratio	concentration	spectrophotometer_method	analyte_type_id
TCGA-ZG-A9LZ-01A-11	TCGA-ZG-A9LZ-01A-11D	DC11C148-27CE-47FF-9EC9-28B043FD91A2	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-ZG-A9LZ-01A-11D	26.89		0.17	PicoGreen	D
TCGA-EJ-5511-01A-01	TCGA-EJ-5511-01A-01D	6af960b2-f254-4ba3-99ea-e0c873863f87		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-5511-01A-01D	398.7	1.9	0.15	UV Spec	D
TCGA-KC-A7F5-01A-11	TCGA-KC-A7F5-01A-11D	5902AB32-22C8-4CCE-B457-6EA7EA46AE9E	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-KC-A7F5-01A-11D	26.27		0.15	PicoGreen	D
TCGA-ZG-A9LZ-01A-11	TCGA-ZG-A9LZ-01A-11R	DCF75447-9D31-48E9-96DA-1FCBCD1D4EA0	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-ZG-A9LZ-01A-11R	17.84	1.83	0.18	UV Spec	R
TCGA-EJ-5499-10A-01	TCGA-EJ-5499-10A-01W	fafe7cf7-f462-408d-8a52-4fd0c489be28		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-5499-10A-01W	146		0.5	UV Spec	W
TCGA-HC-8256-11A-01	TCGA-HC-8256-11A-01W	5374d498-d275-4cbc-98db-5c1926cf1f08		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-HC-8256-11A-01W	205		0.5	PicoGreen	W
TCGA-ZG-A9LY-10A-01	TCGA-ZG-A9LY-10A-01D	0AC0FEE1-3F5F-4AEC-B2E6-C71206DA9D30		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-ZG-A9LY-10A-01D	17.7		0.15	PicoGreen	D
TCGA-KK-A6E3-01A-21	TCGA-KK-A6E3-01A-21D	DD02B5F3-0511-418D-82AB-61FB66368610	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-KK-A6E3-01A-21D	21.99		0.15	PicoGreen	D
TCGA-EJ-5499-10A-01	TCGA-EJ-5499-10A-01D	b7b7f714-6b0a-4421-815f-97ae71dd1c1c		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-5499-10A-01D	289.4	1.9	0.16	UV Spec	D
TCGA-HC-8256-11A-01	TCGA-HC-8256-11A-01D	b7570c85-5658-4cb3-882f-83054de54fba		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-HC-8256-11A-01D	84.6		0.13	PicoGreen	D
TCGA-G9-6365-10A-01	TCGA-G9-6365-10A-01D	0af9667a-6773-4b7e-aaab-1d4c59094e21		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-G9-6365-10A-01D	27.7	1.8	0.14	UV Spec	D
TCGA-EJ-A46E-01A-31	TCGA-EJ-A46E-01A-31W	1BFF71F3-FD1F-4797-8797-9F59A71CC1FC	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-A46E-01A-31W					W
TCGA-HC-8256-10A-01	TCGA-HC-8256-10A-01D	aa04f934-ba3e-4985-80b7-26bd222ce5df		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-HC-8256-10A-01D	178.6		0.14	PicoGreen	D
TCGA-G9-6499-01A-12	TCGA-G9-6499-01A-12R	750c8a37-c1e1-44f7-a094-717c9d213f87	2	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-G9-6499-01A-12R	206.2	1.8	0.16	UV Spec	R
TCGA-KK-A7AQ-11A-11	TCGA-KK-A7AQ-11A-11W	BDD068C7-E77C-48A7-B224-8A6FEC1043E6	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-KK-A7AQ-11A-11W					W
TCGA-G9-6499-01A-12	TCGA-G9-6499-01A-12W	912094c6-1cc2-4118-b85d-e8caeb887c72	2	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-G9-6499-01A-12W	162		0.5	PicoGreen	W
TCGA-G9-6365-10A-01	TCGA-G9-6365-10A-01W	fb6c7301-346f-482d-ad21-4b48cc53e26e		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-G9-6365-10A-01W	196		0.5	PicoGreen	W
TCGA-EJ-5511-01A-01	TCGA-EJ-5511-01A-01W	264e70ba-9fea-40a2-9ae1-112e2e329147		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-5511-01A-01W	176		0.5	UV Spec	W
TCGA-HC-8256-10A-01	TCGA-HC-8256-10A-01W	82813953-5e1b-4857-94aa-24eb32448c38		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-HC-8256-10A-01W	216		0.5	PicoGreen	W
TCGA-G9-6499-01A-12	TCGA-G9-6499-01A-12D	174d4d0e-85f7-4910-afc5-6ece93fde7d9	2	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-G9-6499-01A-12D	62.7	2	0.13	UV Spec	D
TCGA-YL-A9WL-01A-11	TCGA-YL-A9WL-01A-11R	AE3CFD5E-48B6-4933-9549-F8535E344726	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-YL-A9WL-01A-11R	40.95	1.89	0.18	UV Spec	R
TCGA-V1-A8MK-10A-01	TCGA-V1-A8MK-10A-01D	465D3A2A-7208-440B-9A3A-B431FA1EBA11		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-V1-A8MK-10A-01D	19.34		0.14	PicoGreen	D
TCGA-CH-5766-01A-11	TCGA-CH-5766-01A-11D	915c6835-e399-4b04-9508-4b7c53705454	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-CH-5766-01A-11D	273.7	1.9	0.15	UV Spec	D
TCGA-J9-A52D-10A-01	TCGA-J9-A52D-10A-01D	488378F0-B1EC-47F6-B239-87CB48D543F1		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-J9-A52D-10A-01D	5.27		0.14	PicoGreen	D
TCGA-V1-A8MK-10A-01	TCGA-V1-A8MK-10A-01W	2375E478-16C9-46D9-896C-F8E39DCFD0A8		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-V1-A8MK-10A-01W					W
TCGA-CH-5766-01A-11	TCGA-CH-5766-01A-11W	328d1cbf-93f2-4eb3-b0c7-fbdacc31d2cf	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-CH-5766-01A-11W	149		0.5	UV Spec	W
TCGA-CH-5766-01A-11	TCGA-CH-5766-01A-11R	f6102443-1484-4c89-8b8b-54be8df56410	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-CH-5766-01A-11R	236.3	1.8	0.15	UV Spec	R
TCGA-XK-AAJA-10A-01	TCGA-XK-AAJA-10A-01D	6BC7DC32-5765-4E3F-8F8B-6D116521BB7B		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-XK-AAJA-10A-01D	73.52		0.16	PicoGreen	D
TCGA-V1-A9O5-06A-11	TCGA-V1-A9O5-06A-11R	A9D929F4-0BE4-411F-82BD-9424E92BB40B	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-V1-A9O5-06A-11R	63.53	1.86	0.17	UV Spec	R
TCGA-HC-7081-01A-11	TCGA-HC-7081-01A-11R	1de4b19e-6499-45da-8be8-e0bdf806c4bf	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-HC-7081-01A-11R	152.2	1.7	0.14	UV Spec	R
TCGA-G9-6384-11A-01	TCGA-G9-6384-11A-01D	f7003f80-6c39-4082-bcc1-9a5b3e457eda		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-G9-6384-11A-01D	59.4	1.9	0.13	UV Spec	D
TCGA-HC-7081-01A-11	TCGA-HC-7081-01A-11W	b2cd889e-633c-40ef-bc1d-74c43d6378d4	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-HC-7081-01A-11W	158		0.5	PicoGreen	W
TCGA-KK-A8I7-11A-12	TCGA-KK-A8I7-11A-12D	8373B781-D86C-4D63-8ED3-0BF994473E6C		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-KK-A8I7-11A-12D	14.98		0.16	PicoGreen	D
TCGA-V1-A8MK-01A-11	TCGA-V1-A8MK-01A-11D	60E3C755-84B1-4880-A711-598087F99763	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-V1-A8MK-01A-11D	15.5		0.16	PicoGreen	D
TCGA-VP-A878-10A-01	TCGA-VP-A878-10A-01W	183DAB73-2E16-46A3-BA4F-78635AF70935		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-VP-A878-10A-01W					W
TCGA-G9-6384-11A-01	TCGA-G9-6384-11A-01R	7772adfa-4296-439d-a88e-6d579104ca6b		https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-G9-6384-11A-01R	28.2	1.8	0.15	UV Spec	R
TCGA-HC-7081-01A-11	TCGA-HC-7081-01A-11D	c23463d9-47bd-48d3-a502-f8a5978128ee	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-HC-7081-01A-11D	130.7		0.14	PicoGreen	D
TCGA-G9-6384-11A-01	TCGA-G9-6384-11A-01W	ff1622f8-f33f-4933-aab5-66bbf5fc856c		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-G9-6384-11A-01W	178		0.5	PicoGreen	W
TCGA-2A-AAYF-01A-11	TCGA-2A-AAYF-01A-11R	9ECE1B5C-8B56-4663-8CA5-0FD20517A6DE	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-2A-AAYF-01A-11R	39.9	1.83	0.17	UV Spec	R
TCGA-J4-A67M-10A-01	TCGA-J4-A67M-10A-01W	6AB00803-0A4E-43D7-A61D-80594355F442		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-J4-A67M-10A-01W					W
TCGA-G9-7522-01A-11	TCGA-G9-7522-01A-11R	bcb9d93f-61dd-4bf3-ac5e-3e8ab5c04089	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-G9-7522-01A-11R	74.2		0.15	UV Spec	R
TCGA-J4-AATZ-10A-01	TCGA-J4-AATZ-10A-01D	F2811E60-927E-4C91-810C-96B0FE9AA265		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-J4-AATZ-10A-01D	19.25		0.16	PicoGreen	D
TCGA-G9-7522-01A-11	TCGA-G9-7522-01A-11W	9fd79aca-7ef5-4bb5-b04f-f73822061bfc	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-G9-7522-01A-11W	194		0.5	PicoGreen	W
TCGA-QU-A6IO-10A-01	TCGA-QU-A6IO-10A-01D	526FA5EB-AB65-4305-AA71-F03B1D6C154A		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-QU-A6IO-10A-01D	35.59		0.14	PicoGreen	D
TCGA-J4-A67M-10A-01	TCGA-J4-A67M-10A-01D	D540EB73-1826-44B0-9755-F4775AA39123		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-J4-A67M-10A-01D	34.38		0.14	PicoGreen	D
TCGA-2A-AAYF-01A-11	TCGA-2A-AAYF-01A-11D	216F35EA-C378-497D-A435-CA4FAE84538C	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-2A-AAYF-01A-11D	22.51		0.17	PicoGreen	D
TCGA-HI-7168-01A-11	TCGA-HI-7168-01A-11D	a47cb0cc-2d41-4b6e-be55-cc5829f2f613	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-HI-7168-01A-11D	116.3		0.14	PicoGreen	D
TCGA-J4-A67T-01A-11	TCGA-J4-A67T-01A-11W	14C93D0C-01DD-46EB-A49D-5B31046318D9	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-J4-A67T-01A-11W					W
TCGA-HI-7168-10A-01	TCGA-HI-7168-10A-01D	6d36aa08-8b91-40bb-babf-be9fa3bbc765		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-HI-7168-10A-01D	130.6		0.16	PicoGreen	D
TCGA-G9-7522-01A-11	TCGA-G9-7522-01A-11D	5ef0fe1d-741b-4d5f-bde4-94a8a5b4d27a	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-G9-7522-01A-11D	146.7		0.16	PicoGreen	D
TCGA-V1-A9Z9-10A-01	TCGA-V1-A9Z9-10A-01D	9AF4CD45-4D68-45B7-B4B5-E82F3CF35E05		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-V1-A9Z9-10A-01D	9.66		0.17	PicoGreen	D
TCGA-HC-7747-10A-01	TCGA-HC-7747-10A-01W	26072d41-8ce5-46fe-8713-19a67b4b4ed8		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-HC-7747-10A-01W	164		0.5	PicoGreen	W
TCGA-ZG-A8QZ-01A-11	TCGA-ZG-A8QZ-01A-11W	05F2F5BE-4FCF-4956-94F8-C150260350B2	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-ZG-A8QZ-01A-11W					W
TCGA-ZG-A8QZ-01A-11	TCGA-ZG-A8QZ-01A-11R	33BB4F63-BFCF-4436-8161-D8DD9EC68254	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-ZG-A8QZ-01A-11R	24.8	1.87	0.17	UV Spec	R
TCGA-EJ-7328-10A-01	TCGA-EJ-7328-10A-01W	27812f66-74b9-4546-91e1-a591ebc53d32		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-7328-10A-01W	171		0.5	PicoGreen	W
TCGA-ZG-A8QZ-01A-11	TCGA-ZG-A8QZ-01A-11D	F43A47E0-C1B0-40BF-823C-7F7A2776293A	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-ZG-A8QZ-01A-11D	25.46		0.17	PicoGreen	D
TCGA-HC-7747-10A-01	TCGA-HC-7747-10A-01D	ba790fcc-934d-4b9b-a147-5c925a1a33f4		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-HC-7747-10A-01D	350.6		0.15	PicoGreen	D
TCGA-VP-AA1N-10A-01	TCGA-VP-AA1N-10A-01D	BD8BD811-580B-4D35-A110-05D090D4AED2		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-VP-AA1N-10A-01D	53.81		0.15	PicoGreen	D
TCGA-EJ-7328-10A-01	TCGA-EJ-7328-10A-01D	e140e97d-904b-40b9-8758-4206099b3e5f		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-7328-10A-01D	211.6		0.15	PicoGreen	D
TCGA-KK-A8IG-01A-11	TCGA-KK-A8IG-01A-11D	041F9C14-0373-426C-8B84-125C14272448		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-KK-A8IG-01A-11D	15.05		0.17	PicoGreen	D
TCGA-EJ-7781-11A-01	TCGA-EJ-7781-11A-01W	2848b73e-a8f4-40f3-95f8-abf834aebd2e		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-7781-11A-01W	173		0.5	PicoGreen	W
TCGA-EJ-7327-11A-01	TCGA-EJ-7327-11A-01D	9e31dbec-b156-4e47-b952-6282a52a5987		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-7327-11A-01D	506.3		0.13	PicoGreen	D
TCGA-EJ-7781-11A-01	TCGA-EJ-7781-11A-01R	d835ce2e-5e69-4f4c-929c-26168a084fa8		https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-EJ-7781-11A-01R	40.2		0.14	UV Spec	R
TCGA-KK-A8IG-01A-11	TCGA-KK-A8IG-01A-11W	69BECE27-AE80-4544-B130-6D37C542B85D		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-KK-A8IG-01A-11W					W
TCGA-ZG-A9LS-01A-12	TCGA-ZG-A9LS-01A-12D	1A9B344A-3F4B-4EC3-93E0-E07ABA5AD25C	2	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-ZG-A9LS-01A-12D	14.29		0.15	PicoGreen	D
TCGA-KK-A8IG-01A-11	TCGA-KK-A8IG-01A-11R	1AA482B6-828C-4B3C-AAF6-426998444377		https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-KK-A8IG-01A-11R	18.1	1.88	0.16	UV Spec	R
TCGA-YL-A8HM-10A-01	TCGA-YL-A8HM-10A-01D	3B007A8C-980D-4CCB-8311-201F15101295		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-YL-A8HM-10A-01D	21.7		0.17	PicoGreen	D
TCGA-EJ-7781-11A-01	TCGA-EJ-7781-11A-01D	5a292a55-6471-40ae-bd00-de9a975c7f96		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-7781-11A-01D	108.3		0.14	PicoGreen	D
TCGA-EJ-7327-11A-01	TCGA-EJ-7327-11A-01R	6be9a3a7-c0b4-4006-9ba9-784ff6d1ac59		https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-EJ-7327-11A-01R	238.2		0.17	UV Spec	R
TCGA-EJ-7327-11A-01	TCGA-EJ-7327-11A-01W	b07e7efe-f9b4-47c9-9f88-92484845e741		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-7327-11A-01W	185		0.5	PicoGreen	W
TCGA-CH-5741-10A-01	TCGA-CH-5741-10A-01D	747b4404-0d2b-4283-b71b-b13f90c94a9c		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-CH-5741-10A-01D	170.4	1.9	0.15	UV Spec	D
TCGA-HI-7168-10A-01	TCGA-HI-7168-10A-01W	583bb5d3-fb9b-4a20-85e7-8a30fa2f922b		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-HI-7168-10A-01W	161		0.5	PicoGreen	W
TCGA-KK-A8II-01A-11	TCGA-KK-A8II-01A-11R	4894618F-C777-4A20-AC3E-0807FC4575A5		https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-KK-A8II-01A-11R	64.75	1.82	0.18	UV Spec	R
TCGA-QU-A6IO-10A-01	TCGA-QU-A6IO-10A-01W	312FDF38-107A-4C43-BBAE-B687FEEE705A		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-QU-A6IO-10A-01W					W
TCGA-CH-5741-10A-01	TCGA-CH-5741-10A-01W	44955374-e012-4a9b-bd48-0f0925057bcc		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-CH-5741-10A-01W	190		0.5	UV Spec	W
TCGA-EJ-7786-10A-01	TCGA-EJ-7786-10A-01D	04d3cca6-e366-4d57-9760-da42b52c9766		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-7786-10A-01D	317.6		0.14	PicoGreen	D
TCGA-YL-A8SQ-10A-01	TCGA-YL-A8SQ-10A-01W	564999D7-48BF-4F61-82A4-F207AECBF419		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-YL-A8SQ-10A-01W					W
TCGA-G9-6336-01A-11	TCGA-G9-6336-01A-11R	79e4262e-b3af-42b7-a75c-beb427c74ea7	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-G9-6336-01A-11R	51.2	1.8	0.16	UV Spec	R
TCGA-EJ-7331-01A-11	TCGA-EJ-7331-01A-11R	6f55a675-47e1-49d6-80c2-1886b2dafa8f	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-EJ-7331-01A-11R	129.2		0.16	UV Spec	R
TCGA-J4-A67T-01A-11	TCGA-J4-A67T-01A-11D	7F1EBC6A-611A-401E-A823-61FB720E26B9	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-J4-A67T-01A-11D	27.55		0.16	PicoGreen	D
TCGA-G9-6336-01A-11	TCGA-G9-6336-01A-11W	eb1de866-a71f-4c74-8486-7c6d26266d65	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-G9-6336-01A-11W	171		0.5	PicoGreen	W
TCGA-QU-A6IL-01A-11	TCGA-QU-A6IL-01A-11D	501E1D54-E438-4CC6-AE34-71ACA0839107	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-QU-A6IL-01A-11D	43.15		0.15	PicoGreen	D
TCGA-J4-A6M7-01A-11	TCGA-J4-A6M7-01A-11D	CDCA34E2-F402-47B9-9152-56A7763E7393	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-J4-A6M7-01A-11D	29.01		0.17	PicoGreen	D
TCGA-EJ-7331-01A-11	TCGA-EJ-7331-01A-11W	bb11425d-32a9-4867-a74f-07972ae6a047	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-7331-01A-11W	162		0.5	PicoGreen	W
TCGA-YL-A8SQ-10A-01	TCGA-YL-A8SQ-10A-01D	6004FAAD-5EA4-480A-A0E9-78B7199F9B32		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-YL-A8SQ-10A-01D	29.72		0.14	PicoGreen	D
TCGA-J4-A6M7-01A-11	TCGA-J4-A6M7-01A-11R	A6C82F09-0D10-4D6C-9018-E2E4DB5744F0	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-J4-A6M7-01A-11R	31.15	1.96	0.18	UV Spec	R
TCGA-G9-6356-11A-01	TCGA-G9-6356-11A-01R	270931d1-f61f-426a-a969-7ef633be5008		https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-G9-6356-11A-01R	79.2	1.7	0.15	UV Spec	R
TCGA-EJ-7331-01A-11	TCGA-EJ-7331-01A-11D	a21e38d2-a870-4314-82a3-2a41be96e558	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-7331-01A-11D	214.3		0.15	PicoGreen	D
TCGA-J4-A6M7-01A-11	TCGA-J4-A6M7-01A-11W	1D1C0F13-6AA5-4BA9-A790-54F2209704BE	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-J4-A6M7-01A-11W					W
TCGA-QU-A6IL-01A-11	TCGA-QU-A6IL-01A-11W	9000BCD4-A81A-4225-B414-D12C698AA219	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-QU-A6IL-01A-11W					W
TCGA-G9-6336-01A-11	TCGA-G9-6336-01A-11D	f9d9d193-46d8-4616-bce9-d184d2fb3927	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-G9-6336-01A-11D	81.4	1.9	0.14	UV Spec	D
TCGA-XJ-A9DX-01A-11	TCGA-XJ-A9DX-01A-11D	E68A04B6-CA5F-4C27-BD4E-356893995204	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-XJ-A9DX-01A-11D	35.98		0.16	PicoGreen	D
TCGA-EJ-A7NK-01A-12	TCGA-EJ-A7NK-01A-12W	032164C5-620B-4233-A5C3-9142937F2910	2	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-A7NK-01A-12W					W
TCGA-J4-A67O-01A-11	TCGA-J4-A67O-01A-11R	332608B6-48CD-4AFE-959A-9BE1ED9936E2	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-J4-A67O-01A-11R	5.94	2.12	0.15	UV Spec	R
TCGA-EJ-A7NK-01A-12	TCGA-EJ-A7NK-01A-12R	62A4D9DC-2BBD-4031-BF10-19396CC713AF	2	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-EJ-A7NK-01A-12R	19.79	1.78	0.16	UV Spec	R
TCGA-J4-A67O-01A-11	TCGA-J4-A67O-01A-11W	9B9A6997-8F80-49CE-B130-597F8D2442B5	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-J4-A67O-01A-11W					W
TCGA-XJ-A9DX-01A-11	TCGA-XJ-A9DX-01A-11W	1B0EBA00-580E-46F3-9F01-1F4B0916460E	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-XJ-A9DX-01A-11W					W
TCGA-XJ-A9DX-01A-11	TCGA-XJ-A9DX-01A-11R	0F428B01-52E2-4D76-BD82-8E9FF7CAE486	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-XJ-A9DX-01A-11R	37.86	1.82	0.16	UV Spec	R
TCGA-EJ-A7NK-01A-12	TCGA-EJ-A7NK-01A-12D	1F1E93B6-1929-4813-85BF-F06C6C5947E8	2	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-A7NK-01A-12D	10.31		0.15	PicoGreen	D
TCGA-J4-A67O-01A-11	TCGA-J4-A67O-01A-11D	65F8F14D-39E3-4B47-B00A-1A45EE973B1D	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-J4-A67O-01A-11D	7.38		0.16	PicoGreen	D
TCGA-G9-6362-01A-11	TCGA-G9-6362-01A-11D	70885450-6948-47db-bfb2-0d9673a81803	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-G9-6362-01A-11D	385.4	1.8	0.13	UV Spec	D
TCGA-EJ-A46G-01A-31	TCGA-EJ-A46G-01A-31W	7057C466-613B-423E-9432-C51C405D827C	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-A46G-01A-31W					W
