analyte_id	aliquot_id	month_of_shipment	plate_id	biospecimen_barcode_bottom	center_id	plate_column	is_derived_from_ffpe	volume	amount	plate_row	day_of_shipment	year_of_shipment	bcr_aliquot_uuid	source_center	concentration	quantity	material_type	protocol_type	protocol_description
TCGA-KK-A8IB-01A-11W	TCGA-KK-A8IB-01A-11W-A447-08	7	A447	167803471	8	8	NO	80		B	8	2014	9C95A651-CC89-4F55-8C17-8BF7B846E5A6	23	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-HC-7741-01C-05D	TCGA-HC-7741-01C-05D-2299-05	5	2299	124426799	5	1	YES	6.67		E	31	2012	fefa92f4-745d-46ae-a037-d63233982680	22	0.13	0.87	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-7331-11A-01D	TCGA-EJ-7331-11A-01D-2114-08	1	2114	120997303	8	8	NO	60		D	4	2012	3e1ebe7d-89ed-4a54-b352-728fd861dce1	22	0.05	3	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-G9-6364-10A-01D	TCGA-G9-6364-10A-01D-1785-01	5	1785	1053959659	1	5	NO	6.67		G	25	2011	8b040367-6de8-438c-9468-22d407ea0ad7	22	0.14	0.93	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-5522-01A-01R	TCGA-EJ-5522-01A-01R-1580-07	2	1580	1049968796	7	8	NO	26.7		A	23	2011	f1441277-65a1-486c-b8e1-2b947734cb17	22	0.16	4.27	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-V1-A9OA-01A-11R	TCGA-V1-A9OA-01A-11R-A41R-13	5	A41R	174163706	13	3	NO	20		F	28	2014	1CAF5F51-B39B-4D81-8BC1-024869B2BE77	23	0.18	3.6	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-CH-5764-01A-21D	TCGA-CH-5764-01A-21D-1576-08	2	1576	1049969391	8	3	NO	40		C	23	2011	df9acd7f-8875-4113-aba6-e89844ca6a43	22	0.05	2	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-J4-A6M7-01A-11D	TCGA-J4-A6M7-01A-11D-A31M-05	7	A31M	150754503	5	9	NO	13		E	24	2013	7380F62C-6B35-403D-AB01-D0D47AB74F5F	23	0.17	2.21	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-J4-A83M-10A-01W	TCGA-J4-A83M-10A-01W-A43W-08	7	A43W	167802461	8	6	NO	80		E	8	2014	803E8785-8265-4FE9-991B-EBB99A0FDC3C	23	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-7115-11A-01D	TCGA-EJ-7115-11A-01D-2114-08	1	2114	120997289	8	7	NO	60		E	4	2012	7c8596cb-b3eb-4f56-81ce-6011b7f8bd65	22	0.05	3	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-HC-7079-10A-01D	TCGA-HC-7079-10A-01D-1961-08	8	1961	113624618	8	12	NO	60		G	17	2011	c359bee4-8d3a-4855-a6b6-1e09aefd2b2e	22	0.05	3	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-5517-01A-01D	TCGA-EJ-5517-01A-01D-1576-08	2	1576	1049969418	8	7	NO	40		E	23	2011	087a7f17-690b-460f-a9ce-ab90d316a64c	22	0.05	2	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-7783-11A-01D	TCGA-EJ-7783-11A-01D-2114-08	1	2114	120997264	8	8	NO	60		G	4	2012	c95e112d-dcf8-4bf7-b49b-bedc196d7cbf	22	0.05	3	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-5527-10A-01W	TCGA-EJ-5527-10A-01W-1611-08	3	1611	1052626024	8	7	NO	80		B	21	2011	4faa8b18-aee3-4a43-bb33-3c0f1491cdb8	22	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-J9-A52E-01A-11W	TCGA-J9-A52E-01A-11W-A30P-08	6	A30P	150704893	8	11	NO	80		C	12	2013	5AEC4738-A552-4365-89F9-442EE12463E3	23	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-G9-6354-01A-11D	TCGA-G9-6354-01A-11D-A30W-01	6	A30W	153879888	1	1	NO	6.7		D	26	2013	877823A0-3984-4A46-9418-8EFEFFC9A88B	23	0.14	0.94	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-HC-A8CY-01A-11W	TCGA-HC-A8CY-01A-11W-A447-08	7	A447	167803445	8	6	NO	80		D	8	2014	762E320A-1A1F-459A-8491-A3E789E55C12	23	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-VP-A875-10A-01D	TCGA-VP-A875-10A-01D-A34X-08	1	A34X	160341712	8	8	NO	40		G	6	2014	2E305204-80D3-4C7C-B416-3CEB01E18AE0	23	0.07	2.8	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-CH-5741-01A-11W	TCGA-CH-5741-01A-11W-1610-08	3	1610	1052625982	8	1	NO	80		F	21	2011	7bdcc475-df67-418c-8999-037b8ca4cd79	22	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-A7NM-10A-01W	TCGA-EJ-A7NM-10A-01W-A453-08	7	A453	175155786	8	6	NO	80		E	8	2014	047DFF82-72DB-44DD-9151-4D0A5AC6143B	23	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-KK-A6E8-11A-11D	TCGA-KK-A6E8-11A-11D-A31I-01	7	A31I	153888399	1	9	NO	6.7		G	24	2013	A3B7C0D7-4F5F-4261-B275-3330575FE8F7	23	0.15	1.01	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-5532-01A-01D	TCGA-EJ-5532-01A-01D-1578-05	2	1578	1049968110	5	8	NO	26.7		H	23	2011	08ad6655-2cf2-4460-908b-5e78493b9224	22	0.15	4.01	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-G9-6498-10A-01D	TCGA-G9-6498-10A-01D-A30X-08	6	A30X	153879785	8	7	NO	40		E	26	2013	E3E7E02B-0F70-4574-8D1C-63FD5B15D3BD	23	0.08	3.2	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-KC-A7FD-01A-11W	TCGA-KC-A7FD-01A-11W-A452-08	7	A452	175155401	8	7	NO	80		E	8	2014	FA4D096B-AA84-4FDA-911F-EF82DAF7FF51	23	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-G9-6336-01A-11D	TCGA-G9-6336-01A-11D-1784-02	5	1784	1053959799	2	1	NO	13.3		C	25	2011	db1475ab-0c9e-4d4c-b7f4-88dd8bb2f9b9	22	0.14	1.86	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-7125-01A-11D	TCGA-EJ-7125-01A-11D-1961-08	8	1961	113625000	8	1	NO	60		B	17	2011	e3b6ef37-9e52-418b-816f-a2b670b1fda9	22	0.05	3	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-KC-A4BL-01A-31R	TCGA-KC-A4BL-01A-31R-A250-07	12	A250	132256439	7	1	NO	13		G	19	2012	71160876-7965-4899-A8B2-C549CC25260B	23	0.16	2.08	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-CH-5753-01A-11R	TCGA-CH-5753-01A-11R-1580-07	2	1580	1049968859	7	2	NO	26.7		F	23	2011	2031e5cb-18c3-421e-b8af-d5dab73e3a89	22	0.15	4.01	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-V1-A9OH-01A-11D	TCGA-V1-A9OH-01A-11D-A41L-05	5	A41L	174189387	5	4	NO	13		B	28	2014	1A72B86A-EADE-4AEE-B1D3-67AD49FBB6CF	23	0.17	2.21	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-HC-8257-01A-11D	TCGA-HC-8257-01A-11D-2260-08	4	2260	128284468	8	2	NO	60		C	25	2012	c7373089-17c1-4809-b236-dec22225a3f0	22	0.05	3	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-KK-A59X-01A-11D	TCGA-KK-A59X-01A-11D-A29P-01	5	A29P	145630300	1	5	NO	6.7		F	8	2013	27D1B952-8BC4-4048-8DD8-DBB18190FBA0	23	0.14	0.94	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-VN-A88O-01A-11D	TCGA-VN-A88O-01A-11D-A34V-05	12	A34V	160341568	5	8	NO	13		C	18	2013	47F7468C-4E99-4FE4-AC46-F01AD14C1070	23	0.16	2.08	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-G9-6332-11A-01D	TCGA-G9-6332-11A-01D-1784-02	5	1784	1053959820	2	3	NO	13.3		D	25	2011	d5ccf9f7-7438-43d9-a6b1-f13fc76450a4	22	0.16	2.13	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-5516-10A-01W	TCGA-EJ-5516-10A-01W-1611-08	3	1611	1052626083	8	5	NO	80		G	21	2011	a203d7df-347d-45d4-8658-a6df4d8124da	22	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-YL-A8SK-10A-01D	TCGA-YL-A8SK-10A-01D-A37A-08	2	A37A	164055929	8	7	NO	40		A	26	2014	8A62DA06-7D92-47D9-86FE-07676E6AC836	23	0.08	3.2	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-KK-A8IL-01A-11R	TCGA-KK-A8IL-01A-11R-A36G-07	1	A36G	164082178	7	5	NO	13		E	29	2014	0E2CFE4B-18FE-47F6-B357-A43F97A9B531	23	0.18	2.34	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-KC-A7F5-01A-11W	TCGA-KC-A7F5-01A-11W-A452-08	7	A452	175155438	8	7	NO	80		B	8	2014	21B0188E-C626-4B84-8C7F-97856856AD92	23	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-M7-A721-01A-12D	TCGA-M7-A721-01A-12D-A32B-08	9	A32B	153886305	8	10	NO	40		F	25	2013	292347C6-BF93-4CEA-A220-25A1054E259C	23	0.08	3.2	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-7328-01A-31D	TCGA-EJ-7328-01A-31D-2111-02	1	2111	120997127	2	1	NO	10		C	4	2012	c4d292d4-d001-4704-94c9-cc1674f6f16e	22	0.16	1.6	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-G9-6365-01A-11R	TCGA-G9-6365-01A-11R-1788-13	5	1788	107042032	13	2	NO	20		A	25	2011	97b562ec-8e7e-436e-aab4-a957546e70d0	22	0.15	3	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-7330-11A-01R	TCGA-EJ-7330-11A-01R-2118-07	1	2118	120997888	7	8	NO	13.3		C	4	2012	15602b9c-e496-4b8b-a416-82db780d8f28	22	0.16	2.13	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-G9-6384-10A-01D	TCGA-G9-6384-10A-01D-1786-08	5	1786	107043619	8	6	NO	60		F	24	2011	4b005f8d-1af2-4aff-87b6-de830251409b	22	0.05	3	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-KK-A8IM-11A-11D	TCGA-KK-A8IM-11A-11D-A361-01	1	A361	164082872	1	9	NO	6.7		D	29	2014	92426CC3-00D8-4137-B18F-B0F97979445C	23	0.15	1.01	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-G9-6347-01A-11D	TCGA-G9-6347-01A-11D-A31K-01	7	A31K	150756375	1	9	NO	6.7		A	24	2013	C994720A-B3B4-47B1-9DC8-E21BBA25C04E	23	0.14	0.94	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-QU-A6IP-01A-11R	TCGA-QU-A6IP-01A-11R-A31R-13	7	A31R	150756758	13	10	NO	20		A	24	2013	EAC00403-0140-4DA9-8F50-B2CD32E826C3	23	0.17	3.4	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-7793-11A-01R	TCGA-EJ-7793-11A-01R-2262-13	4	2262	128285613	13	3	NO	20		E	25	2012	99675206-b5b6-424c-a2cc-8b51247f325f	22	0.15	3	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-5502-10A-01W	TCGA-EJ-5502-10A-01W-1611-08	3	1611	1052626010	8	4	NO	80		A	21	2011	e191f26b-84f9-4c02-b690-9c5574870276	22	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-TP-A8TT-10A-01D	TCGA-TP-A8TT-10A-01D-A41N-08	5	A41N	174188618	8	3	NO	40		B	28	2014	34B3BFFF-3049-4177-99A4-9AC6332A5CE9	23	0.08	3.2	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-VP-A878-01A-31R	TCGA-VP-A878-01A-31R-A352-07	12	A352	160339673	7	7	NO	13		A	18	2013	2405EDAF-B4CC-4292-92A3-8B890FFAA70F	23	0.17	2.21	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-HI-7170-01A-11D	TCGA-HI-7170-01A-11D-2111-02	1	2111	120997106	2	3	NO	10		D	4	2012	1c5e0781-5295-427a-b94a-062b2708b62c	22	0.15	1.5	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-KC-A4BL-10A-01D	TCGA-KC-A4BL-10A-01D-A25A-08	12	A25A	132256413	8	3	NO	40		A	19	2012	6E7AC799-87C3-4D22-BAD2-57F73E88124F	23	0.08	3.2	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-HC-A632-01A-11D	TCGA-HC-A632-01A-11D-A29Q-08	5	A29Q	132268963	8	5	NO	40		C	8	2013	62488EEE-4473-454E-89D3-7102D7C34977	23	0.08	3.2	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-YL-A8SI-01A-11R	TCGA-YL-A8SI-01A-11R-A41R-13	5	A41R	174163758	13	7	NO	20		B	28	2014	C8F868A2-4CE8-4DE5-953B-C7E09F762237	23	0.16	3.2	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-CH-5751-01A-11W	TCGA-CH-5751-01A-11W-1610-08	3	1610	1052625981	8	2	NO	80		F	21	2011	889567ee-7232-426d-b2d5-f4002ba89a8b	22	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-KC-A7FA-01A-21D	TCGA-KC-A7FA-01A-21D-A33U-05	10	A33U	160355382	5	7	NO	13		D	30	2013	5DA0A1B9-EB37-411A-87E9-FC7FEEF6F2A7	23	0.16	2.08	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-V1-A9Z8-01A-11R	TCGA-V1-A9Z8-01A-11R-A41R-13	5	A41R	174163700	13	4	NO	20		G	28	2014	EF2B41B4-A5E9-4129-8838-8136779F3630	23	0.17	3.4	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-G9-6494-11A-01W	TCGA-G9-6494-11A-01W-1821-08	6	1821	1053963604	8	5	NO	80		D	20	2011	0fe81fb8-0158-494a-acf5-45c9047f0edf	22	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-YL-A8SA-01A-21D	TCGA-YL-A8SA-01A-21D-A376-01	2	A376	164055633	1	6	NO	6.7		B	26	2014	BE2975BB-CCC9-487C-9C2B-5FBA604E8333	23	0.16	1.07	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-7331-01A-11R	TCGA-EJ-7331-01A-11R-2118-07	1	2118	120997824	7	1	NO	13.3		H	4	2012	0c4495e4-b826-45ee-9ad3-873266b4585b	22	0.16	2.13	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-G9-A9S7-01A-11D	TCGA-G9-A9S7-01A-11D-A41J-01	5	A41J	174186406	1	2	NO	6.7		C	28	2014	B3DF239E-0EC6-4566-BFA5-542092A73D36	23	0.15	1.01	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-XJ-A83G-01A-11R	TCGA-XJ-A83G-01A-11R-A352-07	12	A352	160339648	7	8	NO	13		C	18	2013	585BED4D-5D57-4308-AB8E-7A0F97E48153	23	0.18	2.34	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-2A-A8VT-01A-11D	TCGA-2A-A8VT-01A-11D-A376-01	2	A376	164055612	1	2	NO	6.7		F	26	2014	3B68B168-AE91-4A75-9E1F-DF53E98CF63B	23	0.15	1.01	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-HC-7079-10A-01W	TCGA-HC-7079-10A-01W-2000-08	9	2000	1053968058	8	2	NO	80		F	19	2011	f816e45a-7cd9-4e45-83d8-e22450dace1a	22	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-KK-A8I6-01A-11D	TCGA-KK-A8I6-01A-11D-A363-01	1	A363	164081718	1	7	NO	6.7		D	29	2014	4969BD48-7B88-4141-9B2D-67D2216EFC26	23	0.16	1.07	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-7781-01A-11D	TCGA-EJ-7781-01A-11D-2116-05	1	2116	120996670	5	2	NO	13.3		A	4	2012	33ec1da5-c3fc-4cec-be6c-c0f30a03a5bf	22	0.16	2.13	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-J4-A83N-01A-11R	TCGA-J4-A83N-01A-11R-A352-07	12	A352	160339587	7	4	NO	13		H	18	2013	F01339FA-0C8B-440F-98D2-9F7365E0CC9B	23	0.18	2.34	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-V1-A9Z7-01A-11D	TCGA-V1-A9Z7-01A-11D-A41J-01	5	A41J	174186427	1	5	NO	6.7		A	28	2014	CA00F265-EF84-4070-A169-1E4DDBC74A74	23	0.17	1.14	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-HC-7742-01A-11D	TCGA-HC-7742-01A-11D-2114-08	1	2114	120997291	8	5	NO	60		E	4	2012	b134ed52-c6fa-45eb-a4af-1d84cbf013d8	22	0.05	3	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-HC-7081-01A-11D	TCGA-HC-7081-01A-11D-1957-02	8	1957	113625290	2	3	NO	10		B	17	2011	aa4e666f-e577-4f00-82a7-ebc3b8739960	22	0.14	1.4	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-CH-5766-11A-01D	TCGA-CH-5766-11A-01D-1572-02	2	1572	1049968274	2	11	NO	13.3		F	23	2011	536fed80-5729-4b83-93a0-fcff2025b722	22	0.14	1.86	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-CH-5748-10A-01D	TCGA-CH-5748-10A-01D-1574-01	2	1574	1049968438	1	10	NO	6.67		C	23	2011	8ec8ca83-c2e9-412f-a35d-8ebb7bb45b1b	22	0.15	1	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-HC-7079-01A-11R	TCGA-HC-7079-01A-11R-1964-13	8	1964	1053936650	13	2	NO	20		H	17	2011	503d06fd-5ee1-4fd0-8fe8-9954ebabe0e6	22	0.15	3	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-A46B-10A-01W	TCGA-EJ-A46B-10A-01W-A282-08	3	A282	145633414	8	2	NO	80		C	25	2013	976C7A2B-2BD3-4025-950C-1FF1C1B4C5F4	23	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-KK-A59V-01A-11D	TCGA-KK-A59V-01A-11D-A29P-01	5	A29P	145630315	1	5	NO	6.7		E	8	2013	78A16FCF-AA8E-43F7-8526-0386C1D1AB05	23	0.15	1.01	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-CH-5790-10A-01D	TCGA-CH-5790-10A-01D-1574-01	2	1574	1049968464	1	12	NO	6.67		E	23	2011	68bccf91-f727-48ca-948c-94f3160ea11e	22	0.15	1	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-YL-A8HL-01A-11D	TCGA-YL-A8HL-01A-11D-A365-05	1	A365	164083330	5	11	NO	13		F	29	2014	25A75504-4022-44DE-93C8-3B7CEF41C8C1	23	0.17	2.21	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-ZG-A9L9-10A-01D	TCGA-ZG-A9L9-10A-01D-A41M-01	5	A41M	174186296	1	9	NO	6.7		D	28	2014	D32E950A-4712-43D1-86FF-1D81EEE10F92	23	0.17	1.14	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-2A-AAYU-01A-11D	TCGA-2A-AAYU-01A-11D-A41L-05	5	A41L	174189383	5	1	NO	13		C	28	2014	3EF1E289-FA7D-4B84-AB3E-82662CE4492C	23	0.14	1.82	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-KK-A7AQ-11A-11W	TCGA-KK-A7AQ-11A-11W-A453-08	7	A453	175155750	8	7	NO	80		H	8	2014	9956DF6E-23DA-4D3B-8D6D-00D8920DD8F6	23	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-5524-01A-01D	TCGA-EJ-5524-01A-01D-1578-05	2	1578	1049968038	5	8	NO	26.7		B	23	2011	13493533-bbb4-4ae3-b740-30ebda71a7fc	22	0.14	3.74	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-HC-7820-01A-11D	TCGA-HC-7820-01A-11D-2116-05	1	2116	120996594	5	6	NO	13.3		G	4	2012	26cca3b2-e51c-494a-9c12-18fa54e3e80d	22	0.14	1.86	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-QU-A6IM-01A-11D	TCGA-QU-A6IM-01A-11D-A31L-08	7	A31L	150757713	8	10	NO	40		B	24	2013	9C46BDF0-625F-4D00-AE75-B9E83D2FE3EA	23	0.08	3.2	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-5514-10A-01W	TCGA-EJ-5514-10A-01W-1611-08	3	1611	1052626059	8	5	NO	80		E	21	2011	4f91853f-9cd1-42c2-8543-2bee6fae2367	22	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-VN-A88I-01A-11D	TCGA-VN-A88I-01A-11D-A34V-05	12	A34V	160341534	5	7	NO	13		F	18	2013	7C12D97E-A546-47F2-8AFE-B89B53E86ABC	23	0.17	2.21	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-ZG-A9L4-10A-01D	TCGA-ZG-A9L4-10A-01D-A41M-01	5	A41M	174186327	1	9	NO	6.7		A	28	2014	3F5687C0-1EBE-4B1C-801E-D81E2163DE70	23	0.16	1.07	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-J4-A67N-10A-01D	TCGA-J4-A67N-10A-01D-A30G-01	6	A30G	150705252	1	9	NO	6.7		G	12	2013	E85A9014-20C0-47F1-B1B1-E07AED70147F	23	0.15	1.01	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-CH-5789-10A-01D	TCGA-CH-5789-10A-01D-1576-08	2	1576	1049964816	8	12	NO	40		D	23	2011	ce3a5af9-17c9-4195-8da2-1bee4bac3cac	22	0.05	2	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-G9-6365-11A-01W	TCGA-G9-6365-11A-01W-1821-08	6	1821	1053963629	8	4	NO	80		F	20	2011	2837c192-8a41-4fc5-a317-d14523b581e2	22	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-HC-8265-01A-11D	TCGA-HC-8265-01A-11D-2260-08	4	2260	128285673	8	3	NO	60		A	25	2012	d96380bd-80d2-4c64-ae3f-6f886936204e	22	0.05	3	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-HC-8260-01A-11D	TCGA-HC-8260-01A-11D-2260-08	4	2260	128285725	8	2	NO	60		F	25	2012	ac240fae-de3a-4831-af2d-0047fca54825	22	0.05	3	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-A65J-01A-11D	TCGA-EJ-A65J-01A-11D-A30W-01	6	A30W	153879912	1	1	NO	6.7		B	26	2013	F2DA47C9-4500-4867-98DB-8068831247D0	23	0.15	1.01	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-YL-A8SO-01B-31D	TCGA-YL-A8SO-01B-31D-A376-01	2	A376	164104228	1	7	NO	6.7		C	26	2014	E5D7A947-32E5-4BE5-BA82-B0077531B7C3	23	0.15	1.01	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-HC-8256-10A-01D	TCGA-HC-8256-10A-01D-2259-01	4	2259	128287663	1	5	NO	6.67		G	25	2012	d42d5ab8-3bd9-44d1-9079-debd528d1d7c	22	0.14	0.93	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-M7-A71Y-01A-22R	TCGA-M7-A71Y-01A-22R-A32O-07	9	A32O	153880648	7	8	NO	13		E	25	2013	A3F81069-D0A9-49AF-BD22-24C6142241B6	23	0.16	2.08	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-G9-7525-10A-01D	TCGA-G9-7525-10A-01D-2260-08	4	2260	128285728	8	5	NO	60		F	25	2012	476829e1-ad0a-4621-9ec5-7e20e881c540	22	0.05	3	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-7317-11A-01D	TCGA-EJ-7317-11A-01D-2116-05	1	2116	120996617	5	7	NO	13.3		E	4	2012	cfacc908-d09e-4e91-b0ee-52f5e160f192	22	0.15	2	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-HI-7170-01A-11D	TCGA-HI-7170-01A-11D-2114-08	1	2114	120997313	8	7	NO	60		C	4	2012	10812a81-93f3-4eb6-967f-b415d2263f0e	22	0.05	3	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-V1-A9OQ-10A-01D	TCGA-V1-A9OQ-10A-01D-A41N-08	5	A41N	174188595	8	4	NO	40		D	28	2014	286B7DD0-24EB-48EB-B0F0-F9171D52B85A	23	0.08	3.2	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-G9-6370-01A-11R	TCGA-G9-6370-01A-11R-1788-13	5	1788	107043373	13	2	NO	20		C	25	2011	57ead27e-f168-4e52-bdae-478d564f3c78	22	0.13	2.6	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-KK-A7AU-01A-11D	TCGA-KK-A7AU-01A-11D-A32B-08	9	A32B	153886328	8	9	NO	40		D	25	2013	CE4C568D-84CA-4819-A08B-7DCA4AD7FC1A	23	0.08	3.2	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-TP-A8TV-01A-11D	TCGA-TP-A8TV-01A-11D-A41L-05	5	A41L	174189381	5	3	NO	13		C	28	2014	6482E030-5013-4959-8333-9E0B365FC8CE	23	0.16	2.08	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-YL-A8HM-10A-01D	TCGA-YL-A8HM-10A-01D-A361-01	1	A361	164079915	1	11	NO	6.7		G	29	2014	09BA3640-CD98-427A-B33E-ED071517BDB8	23	0.17	1.14	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-CH-5762-11A-01W	TCGA-CH-5762-11A-01W-1610-08	3	1610	1052625971	8	12	NO	80		F	21	2011	bea60471-434f-4a22-95c4-9203e5f239b3	22	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-YL-A9WK-10A-01W	TCGA-YL-A9WK-10A-01W-A44K-08	7	A44K	167802784	8	8	NO	80		C	8	2014	F67F0AE4-E8B2-4FFD-877C-34F1F9D4E4D9	23	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-WW-A8ZI-01A-11D	TCGA-WW-A8ZI-01A-11D-A377-08	2	A377	164104244	8	4	NO	40		G	26	2014	F032FB5F-6499-4CD4-82C5-FEC6BDB5CAAD	23	0.09	3.6	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-7781-01A-11D	TCGA-EJ-7781-01A-11D-2112-01	1	2112	120996766	1	2	NO	6.67		A	4	2012	72b08c45-fc17-4dbe-a06a-eb032cd2d266	22	0.16	1.07	Total RNA	Library Preparation	Illumina TruSeq Kit
